latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
21.2438,92.7639,316.55,1.02,1.01,2026-04-05,850,Aqua,MODIS,53,6.1NRT,299.88,5.95,D
21.26676,92.91501,348.13,1.01,1.01,2026-04-05,850,Aqua,MODIS,94,6.1NRT,299.32,46.65,D
21.27251,92.95305,323.43,1.01,1.01,2026-04-05,850,Aqua,MODIS,51,6.1NRT,297.86,13.2,D
21.28268,92.96093,327.56,1.01,1.01,2026-04-05,850,Aqua,MODIS,30,6.1NRT,297.06,17.39,D
21.29163,92.90094,339.03,1.01,1.01,2026-04-05,850,Aqua,MODIS,89,6.1NRT,298.68,30.47,D
21.33033,92.83924,342.36,1.02,1.01,2026-04-05,850,Aqua,MODIS,69,6.1NRT,299.97,36.57,D
21.33176,92.84866,348.26,1.02,1.01,2026-04-05,850,Aqua,MODIS,49,6.1NRT,301.15,45.76,D
21.34053,92.84712,339.31,1.02,1.01,2026-04-05,850,Aqua,MODIS,78,6.1NRT,297.15,30.38,D
21.34931,92.8456,341.5,1.02,1.01,2026-04-05,850,Aqua,MODIS,58,6.1NRT,300.91,33.01,D
21.35878,93.71335,332.95,1,1,2026-04-05,850,Aqua,MODIS,84,6.1NRT,302.17,27.38,D
21.35952,92.85354,345.23,1.01,1.01,2026-04-05,850,Aqua,MODIS,88,6.1NRT,298.17,38.6,D
21.36014,93.7226,325.98,1,1,2026-04-05,850,Aqua,MODIS,78,6.1NRT,298.95,17.99,D
21.39174,92.82846,346.82,1.02,1.01,2026-04-05,850,Aqua,MODIS,94,6.1NRT,298.8,43.22,D
21.39667,96.62212,323.76,1.24,1.1,2026-04-05,850,Aqua,MODIS,59,6.1NRT,305.81,15.01,D
21.3984,92.99213,315.54,1.01,1,2026-04-05,850,Aqua,MODIS,57,6.1NRT,299.66,7.14,D
21.39949,96.64423,319.6,1.24,1.11,2026-04-05,850,Aqua,MODIS,15,6.1NRT,304.35,8.65,D
21.40157,92.82114,328.15,1.02,1.01,2026-04-05,850,Aqua,MODIS,71,6.1NRT,296.68,16.03,D
21.41034,92.81956,331.5,1.02,1.01,2026-04-05,850,Aqua,MODIS,85,6.1NRT,297.58,20.61,D
21.41177,92.82896,327.07,1.02,1.01,2026-04-05,850,Aqua,MODIS,57,6.1NRT,297.01,14.33,D
21.44006,93.84253,319.88,1,1,2026-04-05,850,Aqua,MODIS,67,6.1NRT,301.99,12.29,D
21.44396,93.72089,331.94,1,1,2026-04-05,850,Aqua,MODIS,84,6.1NRT,304.21,25.48,D
21.44531,93.73019,326.57,1,1,2026-04-05,850,Aqua,MODIS,79,6.1NRT,302.46,19.26,D
21.45682,92.10291,332.62,1.06,1.03,2026-04-05,850,Aqua,MODIS,86,6.1NRT,293.9,28.33,D
21.45835,92.11276,319.79,1.06,1.03,2026-04-05,850,Aqua,MODIS,74,6.1NRT,292.83,12.29,D
21.45835,96.71818,319.56,1.25,1.11,2026-04-05,850,Aqua,MODIS,37,6.1NRT,304.68,11.2,D
21.46819,96.71764,338.87,1.25,1.11,2026-04-05,850,Aqua,MODIS,86,6.1NRT,305.8,44.02,D
21.46889,95.41641,333.93,1.09,1.04,2026-04-05,850,Aqua,MODIS,79,6.1NRT,314.52,16.21,D
21.47237,93.91653,314.06,1,1,2026-04-05,850,Aqua,MODIS,52,6.1NRT,297.12,7.88,D
21.5165,93.8516,327.61,1,1,2026-04-05,850,Aqua,MODIS,80,6.1NRT,295.45,21.4,D
21.53312,92.4135,322.62,1.03,1.02,2026-04-05,850,Aqua,MODIS,73,6.1NRT,285.36,16.26,D
21.5346,92.42306,327.89,1.03,1.02,2026-04-05,850,Aqua,MODIS,77,6.1NRT,285.98,21.78,D
21.5361,92.4327,350.36,1.03,1.02,2026-04-05,850,Aqua,MODIS,90,6.1NRT,286.29,59.53,D
21.5591,93.81947,314.43,1,1,2026-04-05,850,Aqua,MODIS,55,6.1NRT,293.48,10.09,D
21.5655,92.32874,318.9,1.04,1.02,2026-04-05,850,Aqua,MODIS,63,6.1NRT,290.82,10.77,D
21.57153,92.60374,315.36,1.02,1.01,2026-04-05,850,Aqua,MODIS,50,6.1NRT,285.33,9.04,D
21.5731,92.80384,320.95,1.01,1.01,2026-04-05,850,Aqua,MODIS,68,6.1NRT,296.06,9.97,D
21.57434,92.327,322.91,1.04,1.02,2026-04-05,850,Aqua,MODIS,78,6.1NRT,291.6,15.22,D
21.57584,92.33672,312.42,1.04,1.02,2026-04-05,850,Aqua,MODIS,44,6.1NRT,289.43,5.01,D
21.58471,92.39434,312.48,1.03,1.02,2026-04-05,850,Aqua,MODIS,61,6.1NRT,289.06,6.35,D
21.58618,92.40397,316.89,1.03,1.02,2026-04-05,850,Aqua,MODIS,70,6.1NRT,289.36,9.62,D
21.59609,92.82358,317.4,1.01,1.01,2026-04-05,850,Aqua,MODIS,57,6.1NRT,294.13,8.72,D
21.65776,96.76023,324.33,1.27,1.12,2026-04-05,850,Aqua,MODIS,67,6.1NRT,305.49,15.46,D
21.67293,93.71744,329.99,1,1,2026-04-05,850,Aqua,MODIS,82,6.1NRT,304.18,21.72,D
21.67427,93.72669,332.95,1,1,2026-04-05,850,Aqua,MODIS,85,6.1NRT,301.65,25.69,D
21.6861,92.5667,354.54,1.02,1.01,2026-04-05,850,Aqua,MODIS,85,6.1NRT,291.08,67.7,D
21.68907,92.52689,314.92,1.03,1.01,2026-04-05,850,Aqua,MODIS,43,6.1NRT,293.05,6.08,D
21.68938,96.74955,321.53,1.27,1.12,2026-04-05,850,Aqua,MODIS,58,6.1NRT,306.44,12.06,D
21.69086,96.76127,322.71,1.27,1.12,2026-04-05,850,Aqua,MODIS,62,6.1NRT,306.07,14.65,D
21.69491,92.56514,327.92,1.02,1.01,2026-04-05,850,Aqua,MODIS,82,6.1NRT,292.44,19.36,D
21.70983,96.19605,323.5,1.18,1.08,2026-04-05,850,Aqua,MODIS,61,6.1NRT,302.62,6.65,D
21.72035,92.36777,345.26,1.03,1.02,2026-04-05,850,Aqua,MODIS,93,6.1NRT,295.21,48,D
21.72407,93.82349,327.29,1,1,2026-04-05,850,Aqua,MODIS,73,6.1NRT,296.44,19.85,D
21.76466,92.41969,313.64,1.03,1.01,2026-04-05,850,Aqua,MODIS,64,6.1NRT,293.76,6.8,D
21.76859,93.74355,321.23,1,1,2026-04-05,850,Aqua,MODIS,58,6.1NRT,302.93,8.95,D
21.79512,92.30797,309.94,1.04,1.02,2026-04-05,850,Aqua,MODIS,50,6.1NRT,289.9,3.53,D
21.81892,93.75713,322.83,1,1,2026-04-05,850,Aqua,MODIS,68,6.1NRT,301.51,11.12,D
21.83328,92.20132,316.14,1.04,1.02,2026-04-05,850,Aqua,MODIS,69,6.1NRT,298.02,7.13,D
21.84211,96.84107,372.93,1.29,1.13,2026-04-05,850,Aqua,MODIS,100,6.1NRT,307.88,167.06,D
21.87198,92.26855,321.88,1.04,1.02,2026-04-05,850,Aqua,MODIS,77,6.1NRT,293.85,13.33,D
21.88062,96.42338,335.65,1.22,1.1,2026-04-05,850,Aqua,MODIS,83,6.1NRT,301.68,35.91,D
21.96356,92.39094,313.68,1.03,1.01,2026-04-05,850,Aqua,MODIS,62,6.1NRT,289.59,6.66,D
22.02527,92.36358,321.17,1.03,1.01,2026-04-05,850,Aqua,MODIS,77,6.1NRT,292.69,12.49,D
22.08899,92.3562,319.34,1.03,1.01,2026-04-05,850,Aqua,MODIS,57,6.1NRT,290.9,11.95,D
22.09963,96.61591,322.1,1.26,1.11,2026-04-05,850,Aqua,MODIS,59,6.1NRT,305.05,10.57,D
22.13005,92.62389,319.7,1.02,1.01,2026-04-05,850,Aqua,MODIS,65,6.1NRT,293.45,9.65,D
22.13452,92.59406,325.31,1.02,1.01,2026-04-05,850,Aqua,MODIS,81,6.1NRT,294.34,18.21,D
22.13594,92.60342,320.19,1.02,1.01,2026-04-05,850,Aqua,MODIS,76,6.1NRT,294.79,11.48,D
22.14832,96.7512,334.03,1.28,1.12,2026-04-05,850,Aqua,MODIS,83,6.1NRT,308.79,27.41,D
22.14972,96.76244,329.05,1.29,1.13,2026-04-05,850,Aqua,MODIS,78,6.1NRT,308.39,18.43,D
22.17271,92.48936,327.23,1.02,1.01,2026-04-05,850,Aqua,MODIS,72,6.1NRT,286.58,23.38,D
22.17415,92.4988,333.65,1.02,1.01,2026-04-05,850,Aqua,MODIS,82,6.1NRT,287.09,31.76,D
22.19714,93.75485,318.12,1,1,2026-04-05,850,Aqua,MODIS,53,6.1NRT,297.92,7.83,D
22.26027,96.98875,324.84,1.33,1.14,2026-04-05,850,Aqua,MODIS,70,6.1NRT,306.61,14.46,D
22.26334,94.21835,328.51,1.02,1.01,2026-04-05,850,Aqua,MODIS,71,6.1NRT,307.1,17.31,D
22.26361,92.59353,317.96,1.02,1.01,2026-04-05,850,Aqua,MODIS,75,6.1NRT,297.1,9.16,D
22.40699,93.92928,326.83,1.01,1,2026-04-05,850,Aqua,MODIS,57,6.1NRT,302.39,13.63,D
22.54348,96.31244,323.55,1.23,1.1,2026-04-05,850,Aqua,MODIS,75,6.1NRT,303.52,14.39,D
22.57095,96.29725,323.66,1.22,1.1,2026-04-05,850,Aqua,MODIS,75,6.1NRT,303.34,14.27,D
22.62801,96.25948,320.81,1.22,1.1,2026-04-05,850,Aqua,MODIS,70,6.1NRT,302.44,11.56,D
22.63761,96.25803,331.55,1.22,1.1,2026-04-05,850,Aqua,MODIS,83,6.1NRT,302.77,27.94,D
22.64195,96.29214,323.64,1.23,1.1,2026-04-05,850,Aqua,MODIS,75,6.1NRT,301.75,15.28,D
22.64303,95.72839,325.53,1.15,1.07,2026-04-05,850,Aqua,MODIS,64,6.1NRT,295.88,15.5,D
22.94792,96.94448,327.18,1.35,1.15,2026-04-05,850,Aqua,MODIS,81,6.1NRT,296.53,33.21,D
22.9581,96.94395,323.28,1.35,1.15,2026-04-05,850,Aqua,MODIS,78,6.1NRT,299.41,26.58,D
22.98651,96.75568,317.7,1.32,1.14,2026-04-05,850,Aqua,MODIS,50,6.1NRT,285.32,19.14,D
22.99662,96.75552,322.71,1.32,1.14,2026-04-05,850,Aqua,MODIS,65,6.1NRT,285.36,26.05,D
23.05338,94.73331,316.57,1.06,1.03,2026-04-05,850,Aqua,MODIS,0,6.1NRT,292.5,7.71,D
23.06235,94.52255,331.5,1.04,1.02,2026-04-05,850,Aqua,MODIS,77,6.1NRT,298.82,22.86,D
23.09264,96.87762,314.71,1.34,1.15,2026-04-05,850,Aqua,MODIS,0,6.1NRT,281.69,15.55,D
23.11877,96.189,320.49,1.23,1.1,2026-04-05,850,Aqua,MODIS,64,6.1NRT,299.04,9.37,D
23.17712,96.33557,326.03,1.25,1.11,2026-04-05,850,Aqua,MODIS,77,6.1NRT,304.05,16.25,D
23.17866,96.3474,324.61,1.25,1.11,2026-04-05,850,Aqua,MODIS,75,6.1NRT,302.6,14.48,D
23.18002,96.34162,328.41,1.25,1.11,2026-04-05,850,Aqua,MODIS,80,6.1NRT,303.21,20.26,D
23.18676,94.62775,324.08,1.05,1.02,2026-04-05,850,Aqua,MODIS,68,6.1NRT,294.66,14.61,D
23.23587,96.23678,323.48,1.24,1.11,2026-04-05,850,Aqua,MODIS,70,6.1NRT,302.66,13.18,D
23.24396,96.22324,322.52,1.24,1.1,2026-04-05,850,Aqua,MODIS,72,6.1NRT,302.44,12.86,D
23.24552,96.23523,319.5,1.24,1.11,2026-04-05,850,Aqua,MODIS,59,6.1NRT,301.9,8.27,D
23.27026,95.71622,336.35,1.16,1.07,2026-04-05,850,Aqua,MODIS,86,6.1NRT,307.27,28.04,D
23.30019,96.58186,326.21,1.3,1.13,2026-04-05,850,Aqua,MODIS,77,6.1NRT,301.8,18.81,D
23.30121,96.66895,322.2,1.31,1.14,2026-04-05,850,Aqua,MODIS,72,6.1NRT,296.64,15.72,D
23.30176,96.59408,322.64,1.3,1.13,2026-04-05,850,Aqua,MODIS,73,6.1NRT,300.33,13.4,D
23.30291,96.58711,322.73,1.3,1.13,2026-04-05,850,Aqua,MODIS,72,6.1NRT,301.05,13.27,D
23.30452,96.27989,336.48,1.25,1.11,2026-04-05,850,Aqua,MODIS,87,6.1NRT,304.68,34.19,D
23.30602,96.29179,326.03,1.25,1.11,2026-04-05,850,Aqua,MODIS,66,6.1NRT,303.97,14.73,D
23.31482,95.87376,324.75,1.19,1.08,2026-04-05,850,Aqua,MODIS,75,6.1NRT,305.93,10.32,D
23.31726,95.66948,325.72,1.16,1.07,2026-04-05,850,Aqua,MODIS,75,6.1NRT,307.58,11.34,D
23.33488,96.68305,324.43,1.32,1.14,2026-04-05,850,Aqua,MODIS,65,6.1NRT,302.05,17.34,D
23.36332,96.42934,326.05,1.27,1.12,2026-04-05,850,Aqua,MODIS,77,6.1NRT,304.45,17.33,D
23.37311,96.42785,325.87,1.27,1.12,2026-04-05,850,Aqua,MODIS,77,6.1NRT,303.93,16.62,D
23.37379,96.4221,324.3,1.27,1.12,2026-04-05,850,Aqua,MODIS,62,6.1NRT,303.66,12.88,D
23.37762,96.37253,320.37,1.26,1.12,2026-04-05,850,Aqua,MODIS,70,6.1NRT,302.85,9.29,D
23.37912,96.38458,323.25,1.27,1.12,2026-04-05,850,Aqua,MODIS,69,6.1NRT,302.76,12.65,D
23.40317,96.41766,325.01,1.27,1.12,2026-04-05,850,Aqua,MODIS,70,6.1NRT,305.8,13.53,D
23.40771,96.45393,343.1,1.28,1.12,2026-04-05,850,Aqua,MODIS,91,6.1NRT,304.12,52.31,D
23.41683,96.52715,322.31,1.29,1.13,2026-04-05,850,Aqua,MODIS,69,6.1NRT,300.69,14.23,D
23.43774,96.37572,340.26,1.27,1.12,2026-04-05,850,Aqua,MODIS,89,6.1NRT,304.45,43.09,D
23.43928,96.38776,341.76,1.27,1.12,2026-04-05,850,Aqua,MODIS,90,6.1NRT,304.45,47.13,D
23.44443,96.35033,324.46,1.26,1.12,2026-04-05,850,Aqua,MODIS,76,6.1NRT,303.96,12.46,D
23.45264,96.3369,322.31,1.26,1.12,2026-04-05,850,Aqua,MODIS,50,6.1NRT,303.97,8.85,D
23.48196,96.38664,323.44,1.27,1.12,2026-04-05,850,Aqua,MODIS,68,6.1NRT,306.05,10.71,D
23.49177,96.54691,323.3,1.3,1.13,2026-04-05,850,Aqua,MODIS,75,6.1NRT,302.76,15.99,D
23.50238,96.47028,331,1.29,1.13,2026-04-05,850,Aqua,MODIS,83,6.1NRT,296.05,29.15,D
23.52769,96.75758,318.57,1.34,1.15,2026-04-05,850,Aqua,MODIS,53,6.1NRT,300.85,10.28,D
23.62277,96.38476,320.68,1.28,1.12,2026-04-05,850,Aqua,MODIS,68,6.1NRT,302.86,10.61,D
23.66078,96.60464,323.68,1.31,1.14,2026-04-05,850,Aqua,MODIS,76,6.1NRT,303.76,15.56,D
23.68581,96.63225,338,1.32,1.14,2026-04-05,850,Aqua,MODIS,88,6.1NRT,302.42,44.96,D
23.70651,96.71864,315.26,1.34,1.15,2026-04-05,850,Aqua,MODIS,55,6.1NRT,296.49,8.22,D
23.32337,91.60093,310.74,1.06,1.03,2026-04-05,852,Aqua,MODIS,64,6.1NRT,287.81,7.27,D
23.3939,91.63243,313.37,1.05,1.03,2026-04-05,852,Aqua,MODIS,69,6.1NRT,286.86,10.07,D
23.45134,91.82509,328.56,1.04,1.02,2026-04-05,852,Aqua,MODIS,79,6.1NRT,284.84,25.75,D
23.54735,91.79149,304.92,1.04,1.02,2026-04-05,852,Aqua,MODIS,11,6.1NRT,283.03,3.67,D
23.56823,95.11971,318.13,1.1,1.05,2026-04-05,852,Aqua,MODIS,62,6.1NRT,296.81,7.53,D
23.63108,91.78957,310.28,1.04,1.02,2026-04-05,852,Aqua,MODIS,62,6.1NRT,292.55,5.62,D
23.64608,91.58784,324.88,1.05,1.02,2026-04-05,852,Aqua,MODIS,81,6.1NRT,295.97,19.7,D
23.65696,91.65715,312.89,1.05,1.02,2026-04-05,852,Aqua,MODIS,62,6.1NRT,292.35,6.64,D
23.65784,95.17485,320.39,1.11,1.05,2026-04-05,852,Aqua,MODIS,57,6.1NRT,298.1,8.34,D
23.66586,91.65549,316.97,1.05,1.02,2026-04-05,852,Aqua,MODIS,72,6.1NRT,294.47,10.38,D
23.66849,91.84765,313.09,1.04,1.02,2026-04-05,852,Aqua,MODIS,41,6.1NRT,294.83,8.32,D
23.68441,91.53947,320.1,1.06,1.03,2026-04-05,852,Aqua,MODIS,76,6.1NRT,293.88,15.14,D
23.69372,91.59922,310.02,1.05,1.02,2026-04-05,852,Aqua,MODIS,59,6.1NRT,293.45,5.74,D
23.69444,91.72155,337.38,1.04,1.02,2026-04-05,852,Aqua,MODIS,89,6.1NRT,296.29,36.58,D
23.69599,91.73154,331.2,1.04,1.02,2026-04-05,852,Aqua,MODIS,85,6.1NRT,295.06,27.32,D
23.72512,91.55612,315.03,1.05,1.03,2026-04-05,852,Aqua,MODIS,69,6.1NRT,294.52,9.14,D
23.75501,91.57113,321.23,1.05,1.02,2026-04-05,852,Aqua,MODIS,76,6.1NRT,290.69,14.94,D
23.76236,91.5595,316.09,1.05,1.02,2026-04-05,852,Aqua,MODIS,56,6.1NRT,292.89,10.23,D
23.78819,96.39748,330.9,1.28,1.12,2026-04-05,852,Aqua,MODIS,83,6.1NRT,302.59,26.81,D
23.82172,95.37587,315.22,1.14,1.06,2026-04-05,852,Aqua,MODIS,43,6.1NRT,295.75,5.9,D
23.83956,95.99464,314.91,1.22,1.1,2026-04-05,852,Aqua,MODIS,22,6.1NRT,293.99,6.41,D
23.84108,96.0064,334.44,1.22,1.1,2026-04-05,852,Aqua,MODIS,86,6.1NRT,296.9,34.94,D
23.85887,95.37014,319.48,1.14,1.06,2026-04-05,852,Aqua,MODIS,69,6.1NRT,300.66,8.6,D
23.86452,91.56525,327.49,1.05,1.02,2026-04-05,852,Aqua,MODIS,83,6.1NRT,296.66,22.89,D
23.87626,96.85737,318.57,1.37,1.16,2026-04-05,852,Aqua,MODIS,70,6.1NRT,293.77,16.93,D
23.90182,96.0754,320.85,1.24,1.1,2026-04-05,852,Aqua,MODIS,46,6.1NRT,298.77,13.42,D
23.90631,95.58433,325.71,1.17,1.07,2026-04-05,852,Aqua,MODIS,78,6.1NRT,297.51,21.59,D
23.90777,95.59532,349.43,1.17,1.08,2026-04-05,852,Aqua,MODIS,95,6.1NRT,298.49,68.67,D
23.97449,96.98592,314.52,1.4,1.17,2026-04-05,852,Aqua,MODIS,62,6.1NRT,296.59,9.42,D
23.98373,95.76125,318.9,1.19,1.09,2026-04-05,852,Aqua,MODIS,69,6.1NRT,300.19,9.12,D
23.99568,95.63129,326.19,1.17,1.08,2026-04-05,852,Aqua,MODIS,74,6.1NRT,298.21,22.32,D
23.99721,95.64286,321.93,1.18,1.08,2026-04-05,852,Aqua,MODIS,69,6.1NRT,299.4,16.04,D
24.00442,91.86687,309.53,1.03,1.01,2026-04-05,852,Aqua,MODIS,57,6.1NRT,294.81,5.11,D
24.00593,91.87664,315.89,1.03,1.01,2026-04-05,852,Aqua,MODIS,70,6.1NRT,294.62,10.39,D
24.00657,95.64091,321.81,1.18,1.08,2026-04-05,852,Aqua,MODIS,69,6.1NRT,297.53,15.74,D
24.02916,91.49109,330.09,1.05,1.02,2026-04-05,852,Aqua,MODIS,85,6.1NRT,295.79,26.52,D
24.0427,91.75352,339.71,1.04,1.02,2026-04-05,852,Aqua,MODIS,91,6.1NRT,298.36,39.61,D
24.04421,91.76327,348.45,1.04,1.02,2026-04-05,852,Aqua,MODIS,95,6.1NRT,298.2,56.46,D
24.04572,91.77295,338.78,1.03,1.02,2026-04-05,852,Aqua,MODIS,90,6.1NRT,297.83,37.92,D
24.04779,91.90336,307.74,1.03,1.01,2026-04-05,852,Aqua,MODIS,40,6.1NRT,291.63,4.12,D
24.05154,91.75185,350.51,1.04,1.02,2026-04-05,852,Aqua,MODIS,96,6.1NRT,298.24,61.07,D
24.05305,91.76162,349.8,1.04,1.02,2026-04-05,852,Aqua,MODIS,95,6.1NRT,297.65,59.41,D
24.05646,88.84731,311.8,1.42,1.18,2026-04-05,852,Aqua,MODIS,57,6.1NRT,295.68,8.21,D
24.05661,91.90176,329.11,1.03,1.01,2026-04-05,852,Aqua,MODIS,84,6.1NRT,293.47,24.43,D
24.0581,91.91142,309.33,1.03,1.01,2026-04-05,852,Aqua,MODIS,41,6.1NRT,293.98,4.79,D
24.06596,95.91882,320.52,1.22,1.1,2026-04-05,852,Aqua,MODIS,75,6.1NRT,293.47,14.12,D
24.06743,95.93042,322,1.22,1.1,2026-04-05,852,Aqua,MODIS,76,6.1NRT,296.34,16.18,D
24.10415,91.72519,313.83,1.04,1.02,2026-04-05,852,Aqua,MODIS,68,6.1NRT,296.06,7.89,D
24.1057,91.73506,319.02,1.04,1.02,2026-04-05,852,Aqua,MODIS,75,6.1NRT,295.17,12.54,D
24.1103,91.76449,318.86,1.03,1.02,2026-04-05,852,Aqua,MODIS,75,6.1NRT,296.05,12.65,D
24.11616,96.89862,323.39,1.39,1.17,2026-04-05,852,Aqua,MODIS,73,6.1NRT,297.99,21.7,D
24.12257,96.95164,324.1,1.4,1.17,2026-04-05,852,Aqua,MODIS,68,6.1NRT,299.03,23.55,D
24.26134,88.95652,311.85,1.39,1.17,2026-04-05,852,Aqua,MODIS,60,6.1NRT,292.15,7.73,D
24.9177,95.16194,306.89,1.14,1.06,2026-04-05,852,Aqua,MODIS,29,6.1NRT,277.01,6.47,D
24.99103,95.5033,305.09,1.19,1.08,2026-04-05,852,Aqua,MODIS,26,6.1NRT,272.13,6.12,D
25.09848,86.27132,317.45,2.04,1.39,2026-04-05,852,Aqua,MODIS,54,6.1NRT,303.25,16.69,D
25.10233,86.2653,316.33,2.04,1.39,2026-04-05,852,Aqua,MODIS,49,6.1NRT,303.24,13.35,D
25.21723,90.56661,303.51,1.11,1.05,2026-04-05,852,Aqua,MODIS,36,6.1NRT,284.99,4.24,D
25.44732,96.79197,307.72,1.43,1.18,2026-04-05,852,Aqua,MODIS,23,6.1NRT,280.83,8.62,D
25.46685,92.78292,320.19,1,1,2026-04-05,852,Aqua,MODIS,60,6.1NRT,283.36,15.26,D
25.47582,90.39075,316.19,1.12,1.05,2026-04-05,852,Aqua,MODIS,37,6.1NRT,274.42,15.1,D
25.47753,90.40115,332.28,1.12,1.05,2026-04-05,852,Aqua,MODIS,64,6.1NRT,276.17,35.1,D
25.4786,91.93552,313.14,1.01,1.01,2026-04-05,852,Aqua,MODIS,73,6.1NRT,293.54,8.44,D
25.48493,90.38875,327.6,1.12,1.05,2026-04-05,852,Aqua,MODIS,55,6.1NRT,278.41,27.5,D
25.48663,90.39916,350.14,1.12,1.05,2026-04-05,852,Aqua,MODIS,83,6.1NRT,280.01,69.36,D
25.54427,90.75412,331.99,1.08,1.04,2026-04-05,852,Aqua,MODIS,86,6.1NRT,285.4,31.54,D
25.54592,90.76439,310.22,1.08,1.04,2026-04-05,852,Aqua,MODIS,47,6.1NRT,284.54,7.34,D
25.55327,90.75231,352.24,1.08,1.04,2026-04-05,852,Aqua,MODIS,97,6.1NRT,287.5,71.21,D
25.55492,90.76259,327.61,1.08,1.04,2026-04-05,852,Aqua,MODIS,83,6.1NRT,285.01,24.96,D
25.55897,90.72993,307.1,1.08,1.04,2026-04-05,852,Aqua,MODIS,18,6.1NRT,285.42,4.47,D
25.56228,90.75053,350.36,1.08,1.04,2026-04-05,852,Aqua,MODIS,96,6.1NRT,288.32,66.31,D
25.56392,90.7608,326.95,1.08,1.04,2026-04-05,852,Aqua,MODIS,83,6.1NRT,284.69,23.87,D
25.57553,90.8334,305.05,1.07,1.03,2026-04-05,852,Aqua,MODIS,9,6.1NRT,280.22,5.87,D
25.60073,90.70008,309.34,1.08,1.04,2026-04-05,852,Aqua,MODIS,43,6.1NRT,292.8,5.92,D
25.60575,91.84907,311.28,1.01,1.01,2026-04-05,852,Aqua,MODIS,68,6.1NRT,295.65,6.82,D
25.6106,90.87951,310.88,1.07,1.03,2026-04-05,852,Aqua,MODIS,64,6.1NRT,279.39,9.77,D
25.62485,91.91543,309.05,1.01,1,2026-04-05,852,Aqua,MODIS,57,6.1NRT,287.81,5.67,D
25.651,91.91031,310.74,1.01,1,2026-04-05,852,Aqua,MODIS,27,6.1NRT,290.95,5.37,D
25.67138,90.73302,306.42,1.08,1.04,2026-04-05,852,Aqua,MODIS,45,6.1NRT,288.62,4.52,D
25.67541,90.69999,311.96,1.08,1.04,2026-04-05,852,Aqua,MODIS,65,6.1NRT,292.37,7.95,D
25.70166,90.74834,328.02,1.08,1.04,2026-04-05,852,Aqua,MODIS,83,6.1NRT,291.18,26.47,D
25.70939,91.14722,315.28,1.05,1.02,2026-04-05,852,Aqua,MODIS,70,6.1NRT,291.81,11.95,D
25.71388,90.65485,319.87,1.09,1.04,2026-04-05,852,Aqua,MODIS,76,6.1NRT,288.09,15.74,D
25.71554,90.6651,313.02,1.08,1.04,2026-04-05,852,Aqua,MODIS,40,6.1NRT,291.24,8.51,D
25.74637,91.14986,307.85,1.05,1.02,2026-04-05,852,Aqua,MODIS,52,6.1NRT,291.11,5.42,D
25.75962,92.33604,308.59,1,1,2026-04-05,852,Aqua,MODIS,33,6.1NRT,292.29,4.95,D
25.76145,96.67102,317.23,1.42,1.18,2026-04-05,852,Aqua,MODIS,69,6.1NRT,290.06,18.2,D
25.765,90.97386,319.27,1.06,1.03,2026-04-05,852,Aqua,MODIS,75,6.1NRT,291.07,14.92,D
25.76819,90.87804,334.03,1.07,1.03,2026-04-05,852,Aqua,MODIS,87,6.1NRT,289.96,34.37,D
25.7698,90.88817,319.08,1.06,1.03,2026-04-05,852,Aqua,MODIS,75,6.1NRT,288.59,15.33,D
25.77127,90.66441,332.33,1.08,1.04,2026-04-05,852,Aqua,MODIS,86,6.1NRT,294.1,32.01,D
25.77292,90.67474,331.2,1.08,1.04,2026-04-05,852,Aqua,MODIS,85,6.1NRT,292.61,30.14,D
25.77541,91.51237,314.5,1.02,1.01,2026-04-05,852,Aqua,MODIS,69,6.1NRT,298.27,6.78,D
25.78654,91.70207,312.97,1.02,1.01,2026-04-05,852,Aqua,MODIS,38,6.1NRT,295.37,6.07,D
25.79082,91.02087,327.94,1.05,1.03,2026-04-05,852,Aqua,MODIS,83,6.1NRT,285.14,25.77,D
25.79172,90.9684,343.71,1.06,1.03,2026-04-05,852,Aqua,MODIS,93,6.1NRT,292.77,48.16,D
25.79243,91.03105,310.99,1.05,1.02,2026-04-05,852,Aqua,MODIS,61,6.1NRT,284.76,8.37,D
25.79674,93.54904,310.09,1.02,1.01,2026-04-05,852,Aqua,MODIS,54,6.1NRT,291.9,6.17,D
25.80059,91.25711,307.94,1.04,1.02,2026-04-05,852,Aqua,MODIS,39,6.1NRT,292.11,5.02,D
25.80259,90.68387,314.91,1.08,1.04,2026-04-05,852,Aqua,MODIS,46,6.1NRT,288.22,11.02,D
25.8079,92.22262,322.89,1,1,2026-04-05,852,Aqua,MODIS,79,6.1NRT,297.94,15.06,D
25.80794,90.95461,322.15,1.06,1.03,2026-04-05,852,Aqua,MODIS,35,6.1NRT,289.99,15.84,D
25.81121,93.39532,306.19,1.02,1.01,2026-04-05,852,Aqua,MODIS,32,6.1NRT,283.07,4.43,D
25.81259,93.40513,313.75,1.02,1.01,2026-04-05,852,Aqua,MODIS,70,6.1NRT,286.44,9.81,D
25.81329,90.69263,316.74,1.08,1.04,2026-04-05,852,Aqua,MODIS,57,6.1NRT,284.47,13.35,D
25.83514,91.90299,321.29,1.01,1,2026-04-05,852,Aqua,MODIS,77,6.1NRT,295.46,13.64,D
